			Blood vs Lymphoid				Blood vs Gut-associated				Blood vs Non-lymphoid				Lymphoid vs Gut-associated				Lymphoid vs Non-lymphoid				Gut-associated vs Non-lymphoid			
mmu05218	Melanoma	67	0.197576491302649	0.421842764673507	0.968167830391445	FALSE	0.955342068917891	0.170795892776709	0.520499827525399	FALSE	0.795790648440364	0.213943717327201	0.597004849303523	FALSE	1.04728370815241	0.148818193849114	0.525426909520834	FALSE	0.951898753674873	0.171624922883294	0.488214586454418	FALSE	-0.124813309701935	0.549561816529301	0.999995812659327	FALSE
mmu05219	Bladder cancer	38	0.210413190557849	0.416962919609192	0.968167830391445	FALSE	1.82828306165537	0.0365035514643594	0.195128075100394	FALSE	1.0377033342611	0.152010456216312	0.487720523067616	FALSE	1.58010383209284	0.0601689254329946	0.284346695997862	FALSE	1.11786211854075	0.134192826949079	0.418281896766809	FALSE	1.37652116860739	0.0867040179014278	0.423404620751973	FALSE
mmu05220	Chronic myeloid leukemia	76	-1.26863097449745	0.89657243505999	0.99999993128858	FALSE	-0.197014622252993	0.577945746987157	0.982068884310928	FALSE	-0.20893653500482	0.582600497214119	0.958999694852454	FALSE	0.312214142660249	0.377701999069261	0.796163206671176	FALSE	0.475362303481923	0.31763294789239	0.705048891912653	FALSE	-0.605014415813539	0.726954703226048	0.999995812659327	FALSE
mmu05221	Acute myeloid leukemia	70	1.38748304329471	0.0840673174054364	0.492634479995857	FALSE	0.666247211979093	0.253247015974806	0.66895262544922	FALSE	1.05130056261207	0.147623582921036	0.487720523067616	FALSE	-0.344245341218885	0.634407102458675	0.999705178282398	FALSE	-0.168415378668263	0.566739415616959	0.912388180086643	FALSE	-1.19153394036255	0.882102280435034	0.999995812659327	FALSE
mmu05222	Small cell lung cancer	91	0.469357394441224	0.319705802509022	0.927463367674689	FALSE	1.85637532987621	0.0326376126620972	0.185859084866301	FALSE	2.1615871590267	0.0160515057255749	0.123765557305091	FALSE	2.17894846663095	0.0154993737114087	0.100918144387617	FALSE	2.36179543015604	0.00970807891848704	0.0830850049165955	TRUE	1.19406800497413	0.117079679892948	0.52323255640286	FALSE
mmu05223	Non-small cell lung cancer	68	-0.729830956592155	0.766560733068464	0.99999993128858	FALSE	-0.0820773599151729	0.532637152858739	0.974871917111047	FALSE	-0.0649775136339965	0.525850744338867	0.954153030471674	FALSE	0.277170936046449	0.391100300543354	0.806672815024396	FALSE	0.577873344285051	0.282214340375068	0.661510413839159	FALSE	-0.624459121936375	0.733287431271585	0.999995812659327	FALSE
mmu05224	Breast cancer	138	1.43814530303677	0.0757718524372823	0.472364952428164	FALSE	2.35256115519691	0.00977150762703962	0.0718205810587412	TRUE	1.63379251360564	0.0518343657855214	0.252675103290089	FALSE	2.32916404698392	0.0104252457829364	0.0763649253600095	TRUE	1.80548406248635	0.0362139124579518	0.199091823983147	FALSE	0.572543452875292	0.283716785650098	0.875042296794514	FALSE
mmu05230	Central carbon metabolism in cancer	67	-0.14949546329802	0.55930454254702	0.99999993128858	FALSE	-0.203651731903713	0.580525988023678	0.982068884310928	FALSE	-0.303975885425135	0.61918695004759	0.990928176929964	FALSE	-1.16699443256972	0.877341751917733	0.999705178282398	FALSE	-0.97835590135478	0.834915804091973	0.999997205030346	FALSE	-2.11989451691752	0.981754848773347	0.999995812659327	FALSE
mmu05231	Choline metabolism in cancer	96	0.00597332074466056	0.497620174408896	0.99999993128858	FALSE	-0.439998289111794	0.669780761659364	0.999994014269548	FALSE	0.126186717106557	0.449861829512685	0.902804904432991	FALSE	0.0412011447382703	0.48359141730227	0.90828387993311	FALSE	1.16610486750029	0.122662517944918	0.386452879116783	FALSE	-2.89981887675321	0.997829586517297	0.999995812659327	FALSE
mmu05310	Asthma	21	2.62687128374316	0.007242628347417	0.106026038712318	FALSE	2.96404228170373	0.00343545522165192	0.031563244848927	TRUE	2.81617590772005	0.00458180214402569	0.0632034752489199	TRUE	3.04470755854452	0.00280209477998374	0.0325505017234423	TRUE	3.8318537491401	0.000325426935841003	0.00595938076258837	TRUE	4.60431969462284	6.3920672972175e-05	0.00170261428916793	TRUE
mmu05320	Autoimmune thyroid disease	52	1.46043642212467	0.0739805627061662	0.471224018976233	FALSE	2.84224823055394	0.00297866264758074	0.0306817515126126	TRUE	2.23837880958067	0.013971226848682	0.117378775314975	FALSE	3.35095470924033	0.000672820806112091	0.0109520275661579	TRUE	2.91829951360303	0.00226598804576711	0.0276639373920735	TRUE	3.87991637003457	0.000131615573056585	0.00268061147060433	TRUE
mmu05321	Inflammatory bowel disease (IBD)	60	2.20478442452282	0.0149752954252409	0.168760059984446	FALSE	4.03705548425407	6.33891728082664e-05	0.0014817140352348	TRUE	3.71607176465496	0.000179062160467897	0.00526600742313324	TRUE	4.37826117596968	1.82628314528254e-05	0.000512070930309779	TRUE	4.04354561861755	5.94995726861456e-05	0.00185108696855103	TRUE	3.82060995058375	0.000137232669143566	0.00268061147060433	TRUE
mmu05323	Rheumatoid arthritis	84	2.39424219882712	0.00901372606884648	0.114827032094436	FALSE	4.0089196660681	5.01147454713672e-05	0.00142200225855631	TRUE	3.801599549932	0.000107220331133271	0.00392694462775604	TRUE	3.40092637205722	0.000455217276276217	0.00833616637180823	TRUE	3.59452102926902	0.000241276317750963	0.00471293074006881	TRUE	3.2228201418107	0.000828886282003195	0.0121431840313468	TRUE
mmu05330	Allograft rejection	51	1.68401916754947	0.0481202492060056	0.377144860345257	FALSE	2.98208716410975	0.0020244612287901	0.0242561694086945	TRUE	2.43862052312193	0.00855219772839769	0.0864066873938111	TRUE	3.31929724075659	0.00075449852197316	0.0116351614177966	TRUE	3.22112709203832	0.000957284719952853	0.0133564010926755	TRUE	3.94276893060367	0.000108615225441946	0.00265202175454085	TRUE
mmu05332	Graft-versus-host disease	50	1.12158893535506	0.132439796533324	0.623913518455071	FALSE	2.79899846712147	0.00327904861724226	0.031563244848927	TRUE	2.12414590208159	0.0181323767527735	0.136225292014427	FALSE	3.07031941266535	0.00156007332487182	0.0198739775733671	TRUE	3.04578051503176	0.00163615707513331	0.0208432183919157	TRUE	3.76681240283576	0.000193076352201747	0.00344497023114832	TRUE
mmu05340	Primary immunodeficiency	36	0.1940031091141	0.423383352286481	0.968167830391445	FALSE	0.517017699295542	0.303389670334187	0.749550950237403	FALSE	-0.193413399141465	0.576399612264458	0.954153030471674	FALSE	0.497917883083788	0.310053690305079	0.738583180970636	FALSE	-0.499895875748674	0.690521498309527	0.999997205030346	FALSE	0.266562332627347	0.395295414227779	0.999995812659327	FALSE
mmu05416	Viral myocarditis	76	-0.0124605814284254	0.504962052189398	0.99999993128858	FALSE	0.915008085626561	0.180833107217501	0.5370195305247	FALSE	0.670335559891681	0.251893379490381	0.67710789165763	FALSE	1.27875178763039	0.101564922002656	0.422917050658021	FALSE	1.89064736344362	0.0304309506648493	0.186476813508222	FALSE	2.75772817060029	0.00344004595269951	0.0403173385656382	TRUE
mmu05418	Fluid shear stress and atherosclerosis	144	1.8827373338901	0.0304958304026393	0.286936503485884	FALSE	3.0390779779882	0.00131554949837676	0.0175805251146713	TRUE	2.95830463498073	0.0017123065441452	0.031356613589659	TRUE	2.5628428852676	0.00549807141762366	0.0463532575517709	TRUE	2.47860741943757	0.00695095237096487	0.0687700502626671	TRUE	1.61277400514303	0.0539533024311227	0.310010834804166	FALSE
